Card ID,Card Name,Set ID,Set Name,Rarity,Color,Type,Cost,Power,Life,Counter,Attribute,Sub Types,Card Text,Is Parallel,Image URL,Picture URL,Market Price,Inventory Price,Last Priced,Owned
ST-25-ST25-004,Buggy,ST-25,Starter Deck 25: BLUE Buggy,SR,Blue,Character,4,1000,,1000,Slash,The Four Emperors Cross Guild,"[Activate:Main] You may trash 1 card from your hand and trash this Character: If your Leader is [Buggy], play up to 1 ""Cross Guild"" type Character card with a cost of 6 or less from your hand.",No,https://optcgapi.com/media/static/Card_Images/ST25-004_8Zo1qx2.jpg,,0.77,0.64,2026-09-07,
OP09-042_p2,Buggy (OP09-042),ST-25,Starter Deck 25: BLUE Buggy,L,Blue,Leader,,5000,5,,Slash,The Four Emperors Cross Guild,"[Activate: Main] You may rest 5 of your DON!! cards and trash 1 card from your hand: Play up to 1 ""Cross Guild"" type Character card from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-042_p2.jpg,,1.41,1.65,2026-09-07,
OP09-051_r1,Buggy (Reprint),ST-25,Starter Deck 25: BLUE Buggy,R,Blue,Character,10,12000,,0,Slash,The Four Emperors Cross Guild,"[On Play] Place up to 1 of your opponent's Characters at the bottom of the owner's deck. Then, if you do not have 5 Characters with a cost of 5 or more, place this Character at the bottom of the owner's deck.

DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-051_r1.jpg,,0.12,0.01,2026-09-07,
ST-25-OP09-057_r1,Cross Guild (Reprint),ST-25,Starter Deck 25: BLUE Buggy,R,Blue,Event,1,,,,,Cross Guild,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 ""Cross Guild"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[Trigger] Activate this card's [Main] effect.

DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-057_r1.jpg,,0.09,0.01,2026-09-07,
OP09-056_r1,Mr.3(Galdino) (Reprint),ST-25,Starter Deck 25: BLUE Buggy,R,Blue,Character,1,2000,,0,Special,Former Baroque Works Cross Guild,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Cross Guild"" type card or card with a type including ""Baroque Works"" other than [Mr.3(Galdino)] and add it to your hand. Then, place the rest at the bottom of your deck in any order.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-056_r1.jpg,,0.09,0.02,2026-09-07,
ST26-005,Monkey.D.Luffy (ST26-005),ST-26,Starter Deck 26: PURPLE/BLACK Monkey.D.Luffy,SR,Purple,Character,6,7000,,0,Strike,Straw Hat Crew,"[On Play] / [When Attacking] DON!! -2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, your ""Straw Hat Crew"" type Leader's base power becomes 7000 until the end of your opponent's next End Phase.",No,https://optcgapi.com/media/static/Card_Images/ST26-005.jpg,,2.96,2.50,2026-09-07,
ST26-003,Nico Robin,ST-26,Starter Deck 26: PURPLE/BLACK Monkey.D.Luffy,SR,Purple,Character,3,4000,,2000,Strike,Straw Hat Crew,[On Play] DON!! -2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Add up to 1 DON!! card from your DON!! deck and set it as active.,No,https://optcgapi.com/media/static/Card_Images/ST26-003.jpg,,2.07,2.03,2026-09-07,
OP09-061_p2,Monkey.D.Luffy (OP09-061),ST-26,Starter Deck 26: PURPLE/BLACK Monkey.D.Luffy,L,Purple Black,Leader,,5000,4,,Strike,Straw Hat Crew The Four Emperors,"[DON!! x1] All of your Characters gain +1 cost.
[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active, and add up to 1 additional DON!! card and rest it.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-061_p2.jpg,,7.81,5.00,2026-09-07,
ST-26-OP09-078_p1,Gum-Gum Giant (Reprint),ST-26,Starter Deck 26: PURPLE/BLACK Monkey.D.Luffy,R,Purple,Event,1,,,,,Straw Hat Crew The Four Emperors,"[Counter] DON!! 2, You may trash 1 card from your hand: If your Leader has the ""Straw Hat Crew"" type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.

DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-078_p1.jpg,,3.31,3.30,2026-09-07,
OP09-076_r1,Roronoa Zoro (Reprint),ST-26,Starter Deck 26: PURPLE/BLACK Monkey.D.Luffy,R,Purple,Character,3,5000,,0,Slash,Straw Hat Crew,"[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Add up to 1 DON!! card from your DON!! deck and set it as active.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-076_r1.jpg,,0.14,0.09,2026-09-07,
ST27-005,Marshall.D.Teach (ST27-005),ST-27,Starter Deck 27: BLACK Marshall.D.Teach,SR,Black,Character,7,8000,,0,Special,Blackbeard Pirates The Four Emperors,"[Activate:Main] You may rest this Character: K.O. up to 1 Character with a cost of 3 or less.
[On K.O.] Add up to 1 black card from your trash to your hand.",No,https://optcgapi.com/media/static/Card_Images/ST27-005.jpg,,0.61,0.40,2026-09-07,
ST27-003,Kuzan,ST-27,Starter Deck 27: BLACK Marshall.D.Teach,SR,Black,Character,6,6000,,1000,Special,Blackbeard Pirates Former Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] Play up to 1 ""Blackbeard Pirates"" type Character card with a cost of 5 or less from your trash rested.",No,https://optcgapi.com/media/static/Card_Images/ST27-003.jpg,,0.95,0.83,2026-09-07,
OP09-081_p2,Marshall.D.Teach (OP09-081),ST-27,Starter Deck 27: BLACK Marshall.D.Teach,L,Black,Leader,,5000,5,,Special,Blackbeard Pirates The Four Emperors,"Your [On Play] effects are negated.
[Activate: Main] You may trash 1 card from your hand: Your opponent's [On Play] effects are negated until the end of your opponent's next turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-081_p2.jpg,,0.94,0.99,2026-09-07,
OP09-095_r1,Laffitte (Reprint),ST-27,Starter Deck 27: BLACK Marshall.D.Teach,R,Black,Character,1,1000,,0,Strike,Blackbeard Pirates,"[Activate: Main] You may rest 1 of your DON!! cards and this Character: Look at 5 cards from the top of your deck; reveal up to 1 ""Blackbeard Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-095_r1.jpg,,0.19,0.14,2026-09-07,
OP09-090_r1,Doc Q (Reprint),ST-27,Starter Deck 27: BLACK Marshall.D.Teach,R,Black,Character,2,Blackbeard Pirates,,0,Special,Blackbeard Pirates,"[Activate: Main] You may rest this Character: If your Leader has the ""Blackbeard Pirates"" type, K.O. up to 1 of your opponent's Characters with a cost of 1 or less.[On K.O.] Draw 1 card.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-090_r1.jpg,,0.15,0.06,2026-09-07,
OP09-083_r1,Van Augur (Reprint),ST-27,Starter Deck 27: BLACK Marshall.D.Teach,R,Black,Character,5,6000,,0,Ranged,Blackbeard Pirates,"[Activate: Main] You may rest this Character: If your Leader has the ""Blackbeard Pirates"" type, give up to 1 of your opponent's Characters 3 cost during this turn.[On K.O.] Draw 1 card.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-083_r1.jpg,,0.14,0.05,2026-09-07,
OP09-086_r1,Jesus Burgess (Reprint),ST-27,Starter Deck 27: BLACK Marshall.D.Teach,R,Black,Character,4,5000,,0,Strike,Blackbeard Pirates,"This Character cannot be K.O.'d by your opponent's effects.If your Leader has the ""Blackbeard Pirates"" type, this Character gains +1000 power for every 4 cards in your trash.DISCLAIMER: This card is a reprint of the pre-existing card in the OP09 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-086_r1.jpg,,0.20,0.10,2026-09-07,
ST28-004,Kouzuki Momonosuke,ST-28,Starter Deck 28: GREEN/YELLOW Yamato,SR,Yellow,Character,6,7000,,0,Slash,Land of Wano Kouzuki Clan,"[Your Turn] If you have 2 or less Life cards, your Leader gains +1000 power.
[Activate: Main] [Once Per Turn] You may return 2 total of your currently given DON!! cards to your cost area rested: This Character gains [Rush] and +1000 power during this turn.
(This card can attack on the turn in which it is played.)",No,https://optcgapi.com/media/static/Card_Images/ST28-004.jpg,,0.47,0.45,2026-09-07,
ST28-005,Yamato,ST-28,Starter Deck 28: GREEN/YELLOW Yamato,SR,Yellow,Character,1,0,,1000,Strike,Land of Wano,"[DON!! x2] [Your Turn] This Character gains +3000 power.
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Land of Wano"" type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",No,https://optcgapi.com/media/static/Card_Images/ST28-005.jpg,,1.20,1.23,2026-09-07,
OP06-104_r1,Kikunojo (Reprint),ST-28,Starter Deck 28: GREEN/YELLOW Yamato,R,Yellow,Character,4,6000,,0,Slash,Land of Wano The Akazaya Nine,"[On K.O.] If your opponent has 3 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.[Trigger] If your opponent has 3 or less Life cards, play this card.DISCLAIMER: This card is a reprint of the pre-existing card in the OP06 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP06-104_r1.jpg,,0.90,0.75,2026-09-07,
OP06-022_p3,Yamato (OP06-022),ST-28,Starter Deck 28: GREEN/YELLOW Yamato,L,Green Yellow,Leader,,5000,4,,Strike,Land of Wano,"[Double Attack] (This card deals 2 damage.)
[Activate:Main] [Once Per Turn] If your opponent has 3 or less Life cards, give up to 2 rested DON!! cards to 1 of your Characters.",Yes,https://optcgapi.com/media/static/Card_Images/OP06-022_p3.jpg,,2.30,2.49,2026-09-07,
OP07-116_p1,Blaze Slice (Reprint),ST-28,Starter Deck 28: GREEN/YELLOW Yamato,R,Yellow,Event,,,,,,,"[Main] / [Counter] Up to 1 of your Leader or Character cards gains +1000 power during this turn. Then, if your opponent has 2 or less Life cards, rest up to 1 of your opponent's Characters with a cost of 4 or less.
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.

DISCLAIMER: This card is a reprint of the pre-existing card in the OP07 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Yes,https://optcgapi.com/media/static/Card_Images/OP07-116_p1.jpg,,0.14,0.09,2026-09-07,
ST22-002,Izo,ST-22,Starter Deck 22: Ace & Newgate,SR,Blue,Character,1,0,,1000,Ranged,Land of Wano Whitebeard Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.[On Your Opponent's Attack] You may trash this Character: Draw 1 card and place 1 card from your hand at the bottom of your deck.",No,https://optcgapi.com/media/static/Card_Images/ST22-002_ueGeOHq.jpg,,0.87,0.59,2026-09-07,
ST22-005,Kouzuki Oden,ST-22,Starter Deck 22: Ace & Newgate,SR,Blue,Character,7,8000,,0,Slash,Land of Wano Kouzuki Clan Whitebeard Pirates,"If this Character would be removed from the field by your opponent's effect, you may trash 2 cards from your hand instead.
[Activate: Main] [Once Per Turn] You may rest 3 of your DON!! cards and return 1 of your Characters other than this Character to the owner's hand: Set this Character as active.",No,https://optcgapi.com/media/static/Card_Images/ST22-005_hlRSUwy.jpg,,0.47,0.35,2026-09-07,
ST22-002_p1,Izo (Parallel),ST-22,Starter Deck 22: Ace & Newgate,SR,Blue,Character,1,0,,1000,Ranged,Land of Wano Whitebeard Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.[On Your Opponent's Attack] You may trash this Character: Draw 1 card and place 1 card from your hand at the bottom of your deck.",Yes,https://optcgapi.com/media/static/Card_Images/ST22-002_p1_2bjCFO4.jpg,,5.47,3.48,2026-09-07,
ST22-005_p1,Kouzuki Oden (Parallel),ST-22,Starter Deck 22: Ace & Newgate,SR,Blue,Character,7,8000,,0,Slash,Land of Wano Kouzuki Clan Whitebeard Pirates,"If this Character would be removed from the field by your opponent's effect, you may trash 2 cards from your hand instead.
[Activate: Main] [Once Per Turn] You may rest 3 of your DON!! cards and return 1 of your Characters other than this Character to the owner's hand: Set this Character as active.",Yes,https://optcgapi.com/media/static/Card_Images/ST22-005_p1_LdzTz4k.jpg,,3.58,3.54,2026-09-07,
ST22-001_p1,Ace & Newgate (Parallel),ST-22,Starter Deck 22: Ace & Newgate,L,Blue,Leader,,5000,5,,Special,The Four Emperors Whitebeard Pirates,"[Activate: Main] [Once Per Turn] You may reveal 1 card with a type including ""Whitebeard Pirates"" from your hand: Draw 1 card and place the revealed card at the top of your deck.",Yes,https://optcgapi.com/media/static/Card_Images/ST22-001_p1_dolhKse.jpg,,20.36,18.19,2026-09-07,
ST30-012,Monkey.D.Luffy,ST-30,Starter Deck EX: Luffy & Ace,SR,Green,Character,4,6000,,0,Strike,Straw Hat Crew Impel Down,"[On Play] You may rest 1 of your DON!! cards: This Character gains [Rush] during this turn. (This card can attack on the turn in which it is played.)
[When Attacking] Rest up to 1 of your opponent's [Blocker] Characters.",No,https://optcgapi.com/media/static/Card_Images/ST30-012_3cEcufv.jpg,,2.45,2.24,2026-09-07,
ST30-007,Portgas.D.Ace (007),ST-30,Starter Deck EX: Luffy & Ace,SR,Red,Character,4,6000,,0,Special,Whitebeard Pirates,"[On Play] You may rest 1 of your DON!! cards: This Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)
[When Attacking] Give up to 1 of your opponent's Characters -1000 power during this turn.",No,https://optcgapi.com/media/static/Card_Images/ST30-007_jhTkfPf.jpg,,0.47,0.45,2026-09-07,
ST30-001_p1,Luffy & Ace (Parallel),ST-30,Starter Deck EX: Luffy & Ace,L,Green Red,Leader,,6000,4,0,Special Strike,Straw Hat Crew Whitebeard Pirates Impel Down,"If you have a Character with 7000 base power or more, give this Leader -2000 power.
[Opponent's Turn] All of your [Portgas.D.Ace] and [Monkey.D.Luffy] cards gain +3000 power.",Yes,https://optcgapi.com/media/static/Card_Images/ST30-001_p1_xVRPPSd.jpg,,59.28,58.64,2026-09-07,
ST30-012_p1,Monkey.D.Luffy (Parallel),ST-30,Starter Deck EX: Luffy & Ace,SR,Green,Character,4,6000,,0,Strike,Straw Hat Crew Impel Down,"[On Play] You may rest 1 of your DON!! cards: This Character gains [Rush] during this turn. (This card can attack on the turn in which it is played.)
[When Attacking] Rest up to 1 of your opponent's [Blocker] Characters.",Yes,https://optcgapi.com/media/static/Card_Images/ST30-012_p1_iKaA9vb.jpg,,14.07,14.84,2026-09-07,
ST30-007_p1,Portgas.D.Ace (007) (Parallel),ST-30,Starter Deck EX: Luffy & Ace,SR,Red,Character,4,6000,,0,Special,Whitebeard Pirates,"[On Play] You may rest 1 of your DON!! cards: This Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)
[When Attacking] Give up to 1 of your opponent's Characters -1000 power during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/ST30-007_p1_IbnwLGy.jpg,,3.88,4.25,2026-09-07,
